CustomerID,Segment,CustomerName,TerritoryID
11027,Individual,Individual Consumer,9
11028,Individual,Individual Consumer,9
11029,Individual,Individual Consumer,9
11030,Individual,Individual Consumer,9
11031,Individual,Individual Consumer,9
11032,Individual,Individual Consumer,9
11033,Individual,Individual Consumer,9
11034,Individual,Individual Consumer,9
11035,Individual,Individual Consumer,9
11036,Individual,Individual Consumer,4
11037,Individual,Individual Consumer,6
11038,Individual,Individual Consumer,9
11039,Individual,Individual Consumer,9
11040,Individual,Individual Consumer,1
11041,Individual,Individual Consumer,4
11042,Individual,Individual Consumer,4
11043,Individual,Individual Consumer,4
11044,Individual,Individual Consumer,9
11045,Individual,Individual Consumer,9
11046,Individual,Individual Consumer,9
11047,Individual,Individual Consumer,9
11048,Individual,Individual Consumer,9
11049,Individual,Individual Consumer,4
11050,Individual,Individual Consumer,9
11051,Individual,Individual Consumer,9
11052,Individual,Individual Consumer,9
11053,Individual,Individual Consumer,4
11054,Individual,Individual Consumer,9
11055,Individual,Individual Consumer,9
11056,Individual,Individual Consumer,9
11057,Individual,Individual Consumer,9
11058,Individual,Individual Consumer,9
11059,Individual,Individual Consumer,9
11060,Individual,Individual Consumer,9
11061,Individual,Individual Consumer,9
11062,Individual,Individual Consumer,1
11063,Individual,Individual Consumer,1
11064,Individual,Individual Consumer,4
11065,Individual,Individual Consumer,4
11066,Individual,Individual Consumer,1
11067,Individual,Individual Consumer,1
11068,Individual,Individual Consumer,9
11069,Individual,Individual Consumer,9
11070,Individual,Individual Consumer,9
11071,Individual,Individual Consumer,9
11072,Individual,Individual Consumer,9
11073,Individual,Individual Consumer,9
11074,Individual,Individual Consumer,9
11075,Individual,Individual Consumer,9
11076,Individual,Individual Consumer,9
11077,Individual,Individual Consumer,9
11078,Individual,Individual Consumer,6
11079,Individual,Individual Consumer,9
11080,Individual,Individual Consumer,9
11081,Individual,Individual Consumer,4
11082,Individual,Individual Consumer,4
11083,Individual,Individual Consumer,4
11084,Individual,Individual Consumer,1
11085,Individual,Individual Consumer,4
11086,Individual,Individual Consumer,4
11087,Individual,Individual Consumer,4
11088,Individual,Individual Consumer,4
11089,Individual,Individual Consumer,4
11090,Individual,Individual Consumer,4
11091,Individual,Individual Consumer,6
11092,Individual,Individual Consumer,9
11093,Individual,Individual Consumer,9
11094,Individual,Individual Consumer,9
11095,Individual,Individual Consumer,9
11096,Individual,Individual Consumer,9
11097,Individual,Individual Consumer,9
11098,Individual,Individual Consumer,9
11099,Individual,Individual Consumer,9
11100,Individual,Individual Consumer,9
11101,Individual,Individual Consumer,9
11102,Individual,Individual Consumer,9
11103,Individual,Individual Consumer,9
11104,Individual,Individual Consumer,9
11105,Individual,Individual Consumer,9
11106,Individual,Individual Consumer,9
11107,Individual,Individual Consumer,9
11108,Individual,Individual Consumer,9
11109,Individual,Individual Consumer,9
11110,Individual,Individual Consumer,9
11111,Individual,Individual Consumer,9
11112,Individual,Individual Consumer,9
11113,Individual,Individual Consumer,9
11114,Individual,Individual Consumer,9
11115,Individual,Individual Consumer,9
11116,Individual,Individual Consumer,9
11117,Individual,Individual Consumer,9
11118,Individual,Individual Consumer,9
11119,Individual,Individual Consumer,9
11120,Individual,Individual Consumer,9
11121,Individual,Individual Consumer,9
11122,Individual,Individual Consumer,9
11123,Individual,Individual Consumer,9
11124,Individual,Individual Consumer,9
11125,Individual,Individual Consumer,9
11126,Individual,Individual Consumer,9
11127,Individual,Individual Consumer,4
11128,Individual,Individual Consumer,1
11129,Individual,Individual Consumer,1
11130,Individual,Individual Consumer,1
11131,Individual,Individual Consumer,6
11132,Individual,Individual Consumer,6
11133,Individual,Individual Consumer,1
11134,Individual,Individual Consumer,9
11135,Individual,Individual Consumer,4
11136,Individual,Individual Consumer,6
11137,Individual,Individual Consumer,1
11138,Individual,Individual Consumer,4
11139,Individual,Individual Consumer,9
11140,Individual,Individual Consumer,4
11141,Individual,Individual Consumer,4
11142,Individual,Individual Consumer,6
11143,Individual,Individual Consumer,4
11144,Individual,Individual Consumer,1
11145,Individual,Individual Consumer,1
11146,Individual,Individual Consumer,9
11147,Individual,Individual Consumer,9
11148,Individual,Individual Consumer,9
11149,Individual,Individual Consumer,9
11150,Individual,Individual Consumer,9
11151,Individual,Individual Consumer,9
11152,Individual,Individual Consumer,1
11153,Individual,Individual Consumer,1
11154,Individual,Individual Consumer,1
11155,Individual,Individual Consumer,4
11156,Individual,Individual Consumer,4
11157,Individual,Individual Consumer,1
11158,Individual,Individual Consumer,4
11159,Individual,Individual Consumer,4
11160,Individual,Individual Consumer,4
11161,Individual,Individual Consumer,4
11162,Individual,Individual Consumer,4
11163,Individual,Individual Consumer,4
11164,Individual,Individual Consumer,4
11165,Individual,Individual Consumer,4
11166,Individual,Individual Consumer,1
11167,Individual,Individual Consumer,1
11168,Individual,Individual Consumer,4
11169,Individual,Individual Consumer,4
11170,Individual,Individual Consumer,1
11171,Individual,Individual Consumer,4
11172,Individual,Individual Consumer,1
11173,Individual,Individual Consumer,1
11174,Individual,Individual Consumer,4
11175,Individual,Individual Consumer,4
11176,Individual,Individual Consumer,6
11177,Individual,Individual Consumer,4
11178,Individual,Individual Consumer,4
11179,Individual,Individual Consumer,4
11180,Individual,Individual Consumer,4
11181,Individual,Individual Consumer,4
11182,Individual,Individual Consumer,1
11183,Individual,Individual Consumer,4
11184,Individual,Individual Consumer,4
11185,Individual,Individual Consumer,6
11186,Individual,Individual Consumer,4
11187,Individual,Individual Consumer,1
11188,Individual,Individual Consumer,4
11189,Individual,Individual Consumer,1
11190,Individual,Individual Consumer,4
11191,Individual,Individual Consumer,4
11192,Individual,Individual Consumer,1
11193,Individual,Individual Consumer,1
11194,Individual,Individual Consumer,4
11195,Individual,Individual Consumer,1
11196,Individual,Individual Consumer,1
11197,Individual,Individual Consumer,1
11198,Individual,Individual Consumer,4
11199,Individual,Individual Consumer,4
11200,Individual,Individual Consumer,6
11201,Individual,Individual Consumer,4
11202,Individual,Individual Consumer,4
11203,Individual,Individual Consumer,6
11204,Individual,Individual Consumer,1
11205,Individual,Individual Consumer,1
11206,Individual,Individual Consumer,1
11207,Individual,Individual Consumer,1
11208,Individual,Individual Consumer,4
11209,Individual,Individual Consumer,4
11210,Individual,Individual Consumer,4
11211,Individual,Individual Consumer,6
11212,Individual,Individual Consumer,6
11213,Individual,Individual Consumer,1
11214,Individual,Individual Consumer,1
11215,Individual,Individual Consumer,6
11216,Individual,Individual Consumer,1
11217,Individual,Individual Consumer,1
11218,Individual,Individual Consumer,1
11219,Individual,Individual Consumer,1
11220,Individual,Individual Consumer,4
11221,Individual,Individual Consumer,4
11222,Individual,Individual Consumer,4
11223,Individual,Individual Consumer,6
11224,Individual,Individual Consumer,1
11225,Individual,Individual Consumer,1
11226,Individual,Individual Consumer,1
11227,Individual,Individual Consumer,4
11228,Individual,Individual Consumer,4
11229,Individual,Individual Consumer,4
11230,Individual,Individual Consumer,4
11231,Individual,Individual Consumer,1
11232,Individual,Individual Consumer,1
11233,Individual,Individual Consumer,4
11234,Individual,Individual Consumer,4
11235,Individual,Individual Consumer,1
11236,Individual,Individual Consumer,1
11237,Individual,Individual Consumer,8
11238,Individual,Individual Consumer,10
11239,Individual,Individual Consumer,10
11240,Individual,Individual Consumer,10
11241,Individual,Individual Consumer,7
11242,Individual,Individual Consumer,7
11243,Individual,Individual Consumer,10
11244,Individual,Individual Consumer,10
11245,Individual,Individual Consumer,8
11246,Individual,Individual Consumer,8
11247,Individual,Individual Consumer,10
11248,Individual,Individual Consumer,7
11249,Individual,Individual Consumer,8
11250,Individual,Individual Consumer,10
11251,Individual,Individual Consumer,6
11252,Individual,Individual Consumer,4
11253,Individual,Individual Consumer,6
11254,Individual,Individual Consumer,1
11255,Individual,Individual Consumer,1
11256,Individual,Individual Consumer,1
11257,Individual,Individual Consumer,4
11258,Individual,Individual Consumer,4
11259,Individual,Individual Consumer,1
11260,Individual,Individual Consumer,4
11261,Individual,Individual Consumer,4
11262,Individual,Individual Consumer,6
11263,Individual,Individual Consumer,1
11264,Individual,Individual Consumer,1
11265,Individual,Individual Consumer,1
11266,Individual,Individual Consumer,1
11267,Individual,Individual Consumer,4
11268,Individual,Individual Consumer,4
11269,Individual,Individual Consumer,4
11270,Individual,Individual Consumer,4
11271,Individual,Individual Consumer,4
11272,Individual,Individual Consumer,4
11273,Individual,Individual Consumer,4
11274,Individual,Individual Consumer,1
11275,Individual,Individual Consumer,4
11276,Individual,Individual Consumer,6
11277,Individual,Individual Consumer,6
11278,Individual,Individual Consumer,1
11279,Individual,Individual Consumer,1
11280,Individual,Individual Consumer,1
11281,Individual,Individual Consumer,4
11282,Individual,Individual Consumer,1
11283,Individual,Individual Consumer,4
11284,Individual,Individual Consumer,4
11285,Individual,Individual Consumer,4
11286,Individual,Individual Consumer,4
11287,Individual,Individual Consumer,6
11288,Individual,Individual Consumer,4
11289,Individual,Individual Consumer,4
11290,Individual,Individual Consumer,4
11291,Individual,Individual Consumer,4
11292,Individual,Individual Consumer,4
11293,Individual,Individual Consumer,1
11294,Individual,Individual Consumer,1
11295,Individual,Individual Consumer,4
11296,Individual,Individual Consumer,1
11297,Individual,Individual Consumer,4
11298,Individual,Individual Consumer,4
11299,Individual,Individual Consumer,4
11300,Individual,Individual Consumer,6
11301,Individual,Individual Consumer,1
11302,Individual,Individual Consumer,1
11303,Individual,Individual Consumer,1
11304,Individual,Individual Consumer,1
11305,Individual,Individual Consumer,4
11306,Individual,Individual Consumer,4
11307,Individual,Individual Consumer,4
11308,Individual,Individual Consumer,1
11309,Individual,Individual Consumer,1
11310,Individual,Individual Consumer,4
11311,Individual,Individual Consumer,1
11312,Individual,Individual Consumer,1
11313,Individual,Individual Consumer,1
11314,Individual,Individual Consumer,1
11315,Individual,Individual Consumer,1
11316,Individual,Individual Consumer,6
11317,Individual,Individual Consumer,1
11318,Individual,Individual Consumer,1
11319,Individual,Individual Consumer,4
11320,Individual,Individual Consumer,4
11321,Individual,Individual Consumer,1
11322,Individual,Individual Consumer,1
11323,Individual,Individual Consumer,4
11324,Individual,Individual Consumer,4
11325,Individual,Individual Consumer,1
11326,Individual,Individual Consumer,4
11327,Individual,Individual Consumer,4
11328,Individual,Individual Consumer,6
11329,Individual,Individual Consumer,4
11330,Individual,Individual Consumer,6
11331,Individual,Individual Consumer,6
11332,Individual,Individual Consumer,8
11333,Individual,Individual Consumer,10
11334,Individual,Individual Consumer,10
11335,Individual,Individual Consumer,8
11336,Individual,Individual Consumer,7
11337,Individual,Individual Consumer,10
11338,Individual,Individual Consumer,8
11339,Individual,Individual Consumer,7
11340,Individual,Individual Consumer,7
11341,Individual,Individual Consumer,10
11342,Individual,Individual Consumer,7
11343,Individual,Individual Consumer,10
11344,Individual,Individual Consumer,10
11345,Individual,Individual Consumer,7
11346,Individual,Individual Consumer,7
11347,Individual,Individual Consumer,8
11348,Individual,Individual Consumer,8
11349,Individual,Individual Consumer,8
11350,Individual,Individual Consumer,10
11351,Individual,Individual Consumer,10
11352,Individual,Individual Consumer,7
11353,Individual,Individual Consumer,10
11354,Individual,Individual Consumer,8
11355,Individual,Individual Consumer,10
11356,Individual,Individual Consumer,9
11357,Individual,Individual Consumer,9
11358,Individual,Individual Consumer,9
11359,Individual,Individual Consumer,9
11360,Individual,Individual Consumer,9
11361,Individual,Individual Consumer,9
11362,Individual,Individual Consumer,9
11363,Individual,Individual Consumer,9
11364,Individual,Individual Consumer,9
11365,Individual,Individual Consumer,9
11366,Individual,Individual Consumer,9
11367,Individual,Individual Consumer,9
11368,Individual,Individual Consumer,9
11369,Individual,Individual Consumer,9
11370,Individual,Individual Consumer,9
11371,Individual,Individual Consumer,9
11372,Individual,Individual Consumer,9
11373,Individual,Individual Consumer,8
11374,Individual,Individual Consumer,8
11375,Individual,Individual Consumer,10
11376,Individual,Individual Consumer,10
11377,Individual,Individual Consumer,8
11378,Individual,Individual Consumer,7
11379,Individual,Individual Consumer,7
11380,Individual,Individual Consumer,8
11381,Individual,Individual Consumer,10
11382,Individual,Individual Consumer,7
11383,Individual,Individual Consumer,7
11384,Individual,Individual Consumer,7
11385,Individual,Individual Consumer,10
11386,Individual,Individual Consumer,8
11387,Individual,Individual Consumer,10
11388,Individual,Individual Consumer,10
11389,Individual,Individual Consumer,8
11390,Individual,Individual Consumer,7
11391,Individual,Individual Consumer,8
11392,Individual,Individual Consumer,8
11393,Individual,Individual Consumer,7
11394,Individual,Individual Consumer,10
11395,Individual,Individual Consumer,8
11396,Individual,Individual Consumer,8
11397,Individual,Individual Consumer,7
11398,Individual,Individual Consumer,10
11399,Individual,Individual Consumer,7
11400,Individual,Individual Consumer,10
11401,Individual,Individual Consumer,7
11402,Individual,Individual Consumer,7
11403,Individual,Individual Consumer,7
11404,Individual,Individual Consumer,8
11405,Individual,Individual Consumer,8
11406,Individual,Individual Consumer,7
11407,Individual,Individual Consumer,8
11408,Individual,Individual Consumer,10
11409,Individual,Individual Consumer,7
11410,Individual,Individual Consumer,7
11411,Individual,Individual Consumer,8
11412,Individual,Individual Consumer,8
11413,Individual,Individual Consumer,10
11414,Individual,Individual Consumer,10
11415,Individual,Individual Consumer,8
11416,Individual,Individual Consumer,7
11417,Individual,Individual Consumer,7
11418,Individual,Individual Consumer,8
11419,Individual,Individual Consumer,10
11420,Individual,Individual Consumer,7
11421,Individual,Individual Consumer,8
11422,Individual,Individual Consumer,10
11423,Individual,Individual Consumer,8
11424,Individual,Individual Consumer,8
11425,Individual,Individual Consumer,7
11426,Individual,Individual Consumer,8
11427,Individual,Individual Consumer,8
11428,Individual,Individual Consumer,8
11429,Individual,Individual Consumer,7
11430,Individual,Individual Consumer,8
11431,Individual,Individual Consumer,8
11432,Individual,Individual Consumer,7
11433,Individual,Individual Consumer,7
11434,Individual,Individual Consumer,10
11435,Individual,Individual Consumer,8
11436,Individual,Individual Consumer,10
11437,Individual,Individual Consumer,7
11438,Individual,Individual Consumer,8
11439,Individual,Individual Consumer,7
11440,Individual,Individual Consumer,7
11441,Individual,Individual Consumer,7
11442,Individual,Individual Consumer,7
11443,Individual,Individual Consumer,9
11444,Individual,Individual Consumer,9
11445,Individual,Individual Consumer,9
11446,Individual,Individual Consumer,9
11447,Individual,Individual Consumer,9
11448,Individual,Individual Consumer,9
11449,Individual,Individual Consumer,9
11450,Individual,Individual Consumer,9
11451,Individual,Individual Consumer,9
11452,Individual,Individual Consumer,9
11453,Individual,Individual Consumer,9
11454,Individual,Individual Consumer,9
11455,Individual,Individual Consumer,9
11456,Individual,Individual Consumer,9
11457,Individual,Individual Consumer,9
11458,Individual,Individual Consumer,9
11459,Individual,Individual Consumer,9
11460,Individual,Individual Consumer,9
11461,Individual,Individual Consumer,9
11462,Individual,Individual Consumer,9
11463,Individual,Individual Consumer,9
11464,Individual,Individual Consumer,9
11465,Individual,Individual Consumer,9
11466,Individual,Individual Consumer,9
11467,Individual,Individual Consumer,9
11468,Individual,Individual Consumer,10
11469,Individual,Individual Consumer,10
11470,Individual,Individual Consumer,8
11471,Individual,Individual Consumer,7
11472,Individual,Individual Consumer,9
11473,Individual,Individual Consumer,7
11474,Individual,Individual Consumer,10
11475,Individual,Individual Consumer,10
11476,Individual,Individual Consumer,10
11477,Individual,Individual Consumer,8
11478,Individual,Individual Consumer,7
11479,Individual,Individual Consumer,7
11480,Individual,Individual Consumer,7
11481,Individual,Individual Consumer,8
11482,Individual,Individual Consumer,10
11483,Individual,Individual Consumer,7
11484,Individual,Individual Consumer,8
11485,Individual,Individual Consumer,10
11486,Individual,Individual Consumer,8
11487,Individual,Individual Consumer,7
11488,Individual,Individual Consumer,10
11489,Individual,Individual Consumer,10
11490,Individual,Individual Consumer,7
11491,Individual,Individual Consumer,10
11492,Individual,Individual Consumer,8
11493,Individual,Individual Consumer,10
11494,Individual,Individual Consumer,10
11495,Individual,Individual Consumer,8
11496,Individual,Individual Consumer,10
11497,Individual,Individual Consumer,10
11498,Individual,Individual Consumer,6
11499,Individual,Individual Consumer,4
11500,Individual,Individual Consumer,6
11501,Individual,Individual Consumer,6
11502,Individual,Individual Consumer,6
11503,Individual,Individual Consumer,4
